Order_ID,Order_Date,Shipment_ID,Shipment_Date,"Tax_Calculated_Date (UTC)",Posted_Date,Transaction_Item_ID,Marketplace,Merchant_ID,Fulfillment,ASIN,SKU,Product_Description,Transaction_Type,Product_Tax_Code,Quantity,Currency,Buyer_Exemption_Code,Buyer_Exemption_Domain,Buyer_Exemption_Certificate_Id,Display_Price,Display_Price_Tax_Inclusive,TaxExclusive_Selling_Price,Total_Tax,Financial_Component,Ship_From_City,Ship_From_State,Ship_From_Country,Ship_From_Postal_Code,Ship_From_Tax_Location_Code,Ship_To_City,Ship_To_State,Ship_To_Country,Ship_To_Postal_Code,Ship_To_Location_Code,Return_FC_City,Return_FC_State,Return_FC_Country,Return_FC_Postal_Code,Return_FC_Tax_Location_Code,Taxed_Location_Code,Tax_Address_Role,Jurisdiction_Level,Jurisdiction_Name,"Tax Marker",Display_Promo_Amount,Display_Promo_Tax_Inclusive,Is_Customer_3P_Funding_Aware,isPromoApplied,postPromoTaxableBasis,prePromoTaxableBasis,Promo_Amount_Basis,Promo_ID_Domain,promoAmountTax,Promotion_Identifier,Promo_Rule_Reason_Code,Promo_Tax_Price_Type,Tax_Amount,Taxed_Jurisdiction_Tax_Rate,Tax_Type,Tax_Calculation_Reason_Code,NonTaxable_Amount,Taxable_Amount,Order_Tax_Amount,Order_NonTaxable_Amount,Order_Taxable_Amount,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,ELLENSBURG,X,,,,,,,,,,,,,0.23,0.015,"Local Sales and Use Tax",Taxable,0.00,15.57,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KITTITAS,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,15.57,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"TRANSPORTATION BENEFIT DISTRICT",X,,,,,,,,,,,,,0.03,0.002,"Local Sales and Use Tax",Taxable,0.00,15.57,,,,
108-3768435-8054615,2016-12-15+00:00,DfN7jt5pN,2016-12-16+00:00,2016-12-15+22:47:18,2016-12-16+00:00,1976262533089,Amazon.com,A6G7H9DQH5S17,MFN,B0002D00I2,1896A,,SHIPMENT,A_GEN_TAX,1,USD,,,,44.99,false,44.99,3.91,OUR_PRICE,"Idaho Falls",ID,US,83402,470590000,LYNDEN,WA,US,98264-9539,480730360,,,,,,480730360,ShipTo,State,WA,X,,,,,,,,,,,,,2.92,0.065,"Retail Sales and Use Tax",Taxable,0.00,44.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,LYNDEN,X,,,,,,,,,,,,,0.63,0.014,"Local Sales and Use Tax",Taxable,0.00,44.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,WHATCOM,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,44.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,0.27,0.006,"Local Sales and Use Tax",Taxable,0.00,44.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"TRANSPORTATION BENEFIT DISTRICT",X,,,,,,,,,,,,,0.09,0.002,"Local Sales and Use Tax",Taxable,0.00,44.99,,,,
108-3768435-8054615,2016-12-15+00:00,DfN7jt5pN,2016-12-16+00:00,2016-12-15+22:47:18,2016-12-16+00:00,1976262533089,Amazon.com,A6G7H9DQH5S17,MFN,B0002D00I2,1896A,,SHIPMENT,A_GEN_TAX,1,USD,,,,10.99,false,10.99,0.96,SHIPPING,"Idaho Falls",ID,US,83402,470590000,LYNDEN,WA,US,98264-9539,480730360,,,,,,480730360,ShipTo,State,WA,X,,,,,,,,,,,,,0.72,0.065,"Retail Sales and Use Tax",Taxable,0.00,10.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,LYNDEN,X,,,,,,,,,,,,,0.15,0.014,"Local Sales and Use Tax",Taxable,0.00,10.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,WHATCOM,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,10.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,0.07,0.006,"Local Sales and Use Tax",Taxable,0.00,10.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"TRANSPORTATION BENEFIT DISTRICT",X,,,,,,,,,,,,,0.02,0.002,"Local Sales and Use Tax",Taxable,0.00,10.99,,,,
104-1921448-1478668,2016-12-15+00:00,DzVlq03FN,2016-12-16+00:00,2016-12-15+20:40:44,2016-12-16+00:00,1876527968088,Amazon.com,A6G7H9DQH5S17,MFN,B0002F4TJQ,SD10,,SHIPMENT,A_GEN_TAX,1,USD,,,,11.81,false,11.81,1.11,OUR_PRICE,"Idaho Falls",ID,US,83402,470590000,Spanaway,WA,US,98387,480531480,,,,,,480531480,ShipTo,State,WA,X,,,,,,,,,,,,,0.77,0.065,"Retail Sales and Use Tax",Taxable,0.00,11.81,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,11.81,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,PIERCE,X,,,,,,,,,,,,,0.16,0.014,"Local Sales and Use Tax",Taxable,0.00,11.81,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,0.07,0.006,"Local Sales and Use Tax",Taxable,0.00,11.81,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"REGIONAL TRANSIT AUTHORITY",X,,,,,,,,,,,,,0.11,0.009,"Local Sales and Use Tax",Taxable,0.00,11.81,,,,
104-1921448-1478668,2016-12-15+00:00,DzVlq03FN,2016-12-16+00:00,2016-12-15+20:40:44,2016-12-16+00:00,1876527968088,Amazon.com,A6G7H9DQH5S17,MFN,B0002F4TJQ,SD10,,SHIPMENT,A_GEN_TAX,1,USD,,,,11.81,false,11.81,1.11,OUR_PRICE,"Idaho Falls",ID,US,83402,470590000,Spanaway,WA,US,98387,480531480,,,,,,480531480,ShipTo,State,WA,X,,,,,,,,,,,,,0.77,0.065,"Retail Sales and Use Tax",Taxable,0.00,11.81,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,11.81,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,PIERCE,X,,,,,,,,,,,,,0.16,0.014,"Local Sales and Use Tax",Taxable,0.00,11.81,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,0.07,0.006,"Local Sales and Use Tax",Taxable,0.00,11.81,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"REGIONAL TRANSIT AUTHORITY",X,,,,,,,,,,,,,0.11,0.009,"Local Sales and Use Tax",Taxable,0.00,11.81,,,,
107-6175640-3365012,2016-12-16+00:00,DmSt3zdb4,2016-12-16+00:00,2016-12-16+20:17:22,2016-12-16+00:00,5308760129908,Amazon.com,A6G7H9DQH5S17,AFN,B003QTM9O2,ZGS1650,,SHIPMENT,A_GEN_TAX,1,USD,,,,15.57,false,15.57,1.35,OUR_PRICE,Kent,WA,US,98032,480330320,"Port Orchard",WA,US,98366-2400,480350550,,,,,,480350550,ShipTo,State,WA,X,,,,,,,,,,,,,1.01,0.065,"Retail Sales and Use Tax",Taxable,0.00,15.57,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,"PORT ORCHARD",X,,,,,,,,,,,,,0.34,0.022,"Local Sales and Use Tax",Taxable,0.00,15.57,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KITSAP,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,15.57,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,15.57,0.00,,,,
103-3899233-2440269,2016-12-15+00:00,DLQ4YnK0R,2016-12-16+00:00,2016-12-16+00:17:23,2016-12-16+00:00,1012276367919,Amazon.com,A6G7H9DQH5S17,AFN,B001R2K3ZW,ZCGS102AII.,,SHIPMENT,A_GEN_TAX,1,USD,,,,119.99,false,119.99,11.52,OUR_PRICE,Edwardsville,IL,US,62025-2815,141190850,Seattle,WA,US,98118-2531,480330650,,,,,,480330650,ShipTo,State,WA,X,,,,,,,,,,,,,7.80,0.065,"Retail Sales and Use Tax",Taxable,0.00,119.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,SEATTLE,X,,,,,,,,,,,,,2.52,0.021,"Local Sales and Use Tax",Taxable,0.00,119.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KING,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,119.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"REGIONAL TRANSIT AUTHORITY",X,,,,,,,,,,,,,1.08,0.009,"Local Sales and Use Tax",Taxable,0.00,119.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"TRANSPORTATION BENEFIT DISTRICT",X,,,,,,,,,,,,,0.12,0.001,"Local Sales and Use Tax",Taxable,0.00,119.99,,,,
112-0245166-1272271,2016-12-13+00:00,D5RqBW53H,2016-12-17+00:00,2016-12-13+08:56:39,2016-12-17+00:00,5044199864907,Amazon.com,A6G7H9DQH5S17,AFN,B00004UE2D,ZC40II.,,SHIPMENT,A_GEN_TAX,1,USD,,,,139.99,false,139.99,12.18,OUR_PRICE,Patterson,CA,US,95363-8876,470590000,BELLINGHAM,WA,US,98226-6663,480730050,,,,,,480730050,ShipTo,State,WA,X,,,,,,,,,,,,,9.10,0.065,"Retail Sales and Use Tax",Taxable,0.00,139.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,BELLINGHAM,X,,,,,,,,,,,,,1.96,0.014,"Local Sales and Use Tax",Taxable,0.00,139.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,WHATCOM,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,139.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,0.84,0.006,"Local Sales and Use Tax",Taxable,0.00,139.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"TRANSPORTATION BENEFIT DISTRICT",X,,,,,,,,,,,,,0.28,0.002,"Local Sales and Use Tax",Taxable,0.00,139.99,,,,
113-2213040-3993030,2016-12-17+00:00,DDpGWSdc4,2016-12-17+00:00,2016-12-17+05:27:50,2016-12-17+00:00,5313756007908,Amazon.com,A6G7H9DQH5S17,AFN,B0064RTUP4,ZB2223/3,,SHIPMENT,A_GEN_TAX,1,USD,,,,15.25,false,15.25,1.45,OUR_PRICE,Kent,WA,US,98032,480330320,Auburn,WA,US,98002,480330030,,,,,,480330030,ShipTo,State,WA,X,,,,,,,,,,,,,0.99,0.065,"Retail Sales and Use Tax",Taxable,0.00,15.25,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,AUBURN,X,,,,,,,,,,,,,0.32,0.021,"Local Sales and Use Tax",Taxable,0.00,15.25,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KING,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,15.25,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"REGIONAL TRANSIT AUTHORITY",X,,,,,,,,,,,,,0.14,0.009,"Local Sales and Use Tax",Taxable,0.00,15.25,,,,
106-1036875-3472242,2016-12-16+00:00,DTFPc4STH,2016-12-17+00:00,2016-12-17+02:14:11,2016-12-17+00:00,5068058142907,Amazon.com,A6G7H9DQH5S17,AFN,B003AQ4UDY,Z095-0816-021BUNDLE3,,SHIPMENT,A_GEN_TAX,1,USD,,,,119.99,false,119.99,10.92,OUR_PRICE,DuPont,WA,US,98327-9607,480531927,ARLINGTON,WASHINGTON,US,98223-4755,480611989,,,,,,480611989,ShipTo,State,WA,X,,,,,,,,,,,,,7.80,0.065,"Retail Sales and Use Tax",Taxable,0.00,119.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,ARLINGTON,X,,,,,,,,,,,,,1.44,0.012,"Local Sales and Use Tax",Taxable,0.00,119.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,SNOHOMISH,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,119.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,1.44,0.012,"Local Sales and Use Tax",Taxable,0.00,119.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"TRANSPORTATION BENEFIT DISTRICT",X,,,,,,,,,,,,,0.24,0.002,"Local Sales and Use Tax",Taxable,0.00,119.99,,,,
105-7879434-2778650,2016-12-16+00:00,D8s0cdSFH,2016-12-17+00:00,2016-12-17+01:18:00,2016-12-17+00:00,5067807057907,Amazon.com,A6G7H9DQH5S17,AFN,B00BMJ3N4S,Z095-0816-021/BUNDLE1,,SHIPMENT,A_GEN_TAX,1,USD,,,,134.99,false,134.99,11.88,OUR_PRICE,DuPont,WA,US,98327-9607,480531927,OLYMPIA,WA,US,98501-3149,480670460,,,,,,480670460,ShipTo,State,WA,X,,,,,,,,,,,,,8.78,0.065,"Retail Sales and Use Tax",Taxable,0.00,134.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,OLYMPIA,X,,,,,,,,,,,,,2.02,0.015,"Local Sales and Use Tax",Taxable,0.00,134.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,THURSTON,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,134.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,1.08,0.008,"Local Sales and Use Tax",Taxable,0.00,134.99,,,,
102-9340602-4814668,2016-12-17+00:00,Dpc9LDSCH,2016-12-17+00:00,2016-12-17+06:03:17,2016-12-17+00:00,5069017766907,Amazon.com,A6G7H9DQH5S17,AFN,B00BMJ3N4S,Z095-0816-021/BUNDLE1,,SHIPMENT,A_GEN_TAX,1,USD,,,,134.99,false,134.99,11.07,OUR_PRICE,DuPont,WA,US,98327-9607,480531927,Centralia,WA,US,98531,480410100,,,,,,480410100,ShipTo,State,WA,X,,,,,,,,,,,,,8.78,0.065,"Retail Sales and Use Tax",Taxable,0.00,134.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,CENTRALIA,X,,,,,,,,,,,,,2.02,0.015,"Local Sales and Use Tax",Taxable,0.00,134.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,LEWIS,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,134.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"TRANSPORTATION BENEFIT DISTRICT",X,,,,,,,,,,,,,0.27,0.002,"Local Sales and Use Tax",Taxable,0.00,134.99,,,,
114-2289178-8225837,2016-12-16+00:00,DrbKvjS6H,2016-12-17+00:00,2016-12-17+00:28:06,2016-12-17+00:00,5067568951907,Amazon.com,A6G7H9DQH5S17,AFN,B00BMJ3N4S,Z095-0816-021/BUNDLE1,,SHIPMENT,A_GEN_TAX,1,USD,,,,134.99,false,134.99,12.96,OUR_PRICE,DuPont,WA,US,98327-9607,480531927,TACOMA,WA,US,98407-2500,480530750,,,,,,480530750,ShipTo,State,WA,X,,,,,,,,,,,,,8.78,0.065,"Retail Sales and Use Tax",Taxable,0.00,134.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,TACOMA,X,,,,,,,,,,,,,2.03,0.015,"Local Sales and Use Tax",Taxable,0.00,134.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,PIERCE,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,134.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,0.81,0.006,"Local Sales and Use Tax",Taxable,0.00,134.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"REGIONAL TRANSIT AUTHORITY",X,,,,,,,,,,,,,1.21,0.009,"Local Sales and Use Tax",Taxable,0.00,134.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"TRANSPORTATION BENEFIT DISTRICT",X,,,,,,,,,,,,,0.13,0.001,"Local Sales and Use Tax",Taxable,0.00,134.99,,,,
115-5885658-2541017,2016-12-17+00:00,DCxBc3DWH,2016-12-18+00:00,2016-12-17+04:44:50,2016-12-18+00:00,4830534522906,Amazon.com,A6G7H9DQH5S17,AFN,B015G2AFTW,ZMICRODARK,,SHIPMENT,A_GEN_TAX,1,USD,,,,189.00,false,189.00,17.96,OUR_PRICE,Tracy,CA,US,95304-9370,470590000,REDMOND,WA,US,98052-2540,480331010,,,,,,480331010,ShipTo,State,WA,X,,,,,,,,,,,,,12.29,0.065,"Retail Sales and Use Tax",Taxable,0.00,189.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,REDMOND,X,,,,,,,,,,,,,3.97,0.021,"Local Sales and Use Tax",Taxable,0.00,189.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KING,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,189.00,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"REGIONAL TRANSIT AUTHORITY",X,,,,,,,,,,,,,1.70,0.009,"Local Sales and Use Tax",Taxable,0.00,189.00,,,,
105-1919772-6297843,2016-12-17+00:00,D5Qt6jSsH,2016-12-18+00:00,2016-12-18+02:47:09,2016-12-18+00:00,5074373956907,Amazon.com,A6G7H9DQH5S17,AFN,B0064RTUP4,ZB2223/3,,SHIPMENT,A_GEN_TAX,1,USD,,,,15.25,false,15.25,1.45,OUR_PRICE,"San Bernardino",CA,US,92408-0123,470590000,Issaquah,WA,US,98027,480331410,,,,,,480331410,ShipTo,State,WA,X,,,,,,,,,,,,,0.99,0.065,"Retail Sales and Use Tax",Taxable,0.00,15.25,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,ISSAQUAH,X,,,,,,,,,,,,,0.32,0.021,"Local Sales and Use Tax",Taxable,0.00,15.25,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KING,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,15.25,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"REGIONAL TRANSIT AUTHORITY",X,,,,,,,,,,,,,0.14,0.009,"Local Sales and Use Tax",Taxable,0.00,15.25,,,,
106-3243643-2776238,2016-12-16+00:00,D9PhBvPMH,2016-12-19+00:00,2016-12-19+02:41:18,2016-12-19+00:00,4114951748100,Amazon.com,A6G7H9DQH5S17,AFN,B00DSSOVJW,Z351/24,,SHIPMENT,A_GEN_TAX,1,USD,,,,10.99,false,10.99,1.00,OUR_PRICE,"Moreno Valley",CA,US,92551,470590000,MARYSVILLE,WA,US,98270-7961,480610380,,,,,,480610380,ShipTo,State,WA,X,,,,,,,,,,,,,0.72,0.065,"Retail Sales and Use Tax",Taxable,0.00,10.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,MARYSVILLE,X,,,,,,,,,,,,,0.13,0.012,"Local Sales and Use Tax",Taxable,0.00,10.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,SNOHOMISH,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,10.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,0.13,0.012,"Local Sales and Use Tax",Taxable,0.00,10.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"TRANSPORTATION BENEFIT DISTRICT",X,,,,,,,,,,,,,0.02,0.002,"Local Sales and Use Tax",Taxable,0.00,10.99,,,,
002-6437647-4351446,2016-12-19+00:00,DDQRBXPgH,2016-12-19+00:00,2016-12-19+03:27:40,2016-12-19+00:00,4115122868100,Amazon.com,A6G7H9DQH5S17,AFN,B0064RTS0G,ZB2221/3,,SHIPMENT,A_GEN_TAX,1,USD,,,,15.68,false,15.68,1.49,OUR_PRICE,"Moreno Valley",CA,US,92551,470590000,SAMMAMISH,WA,US,98075-7903,480332364,,,,,,480332364,ShipTo,State,WA,X,,,,,,,,,,,,,1.02,0.065,"Retail Sales and Use Tax",Taxable,0.00,15.68,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,SAMMAMISH,X,,,,,,,,,,,,,0.33,0.021,"Local Sales and Use Tax",Taxable,0.00,15.68,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KING,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,15.68,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"REGIONAL TRANSIT AUTHORITY",X,,,,,,,,,,,,,0.14,0.009,"Local Sales and Use Tax",Taxable,0.00,15.68,,,,
114-5951646-4213848,2016-12-15+00:00,Dz56ZwsK4,2016-12-19+00:00,2016-12-19+06:58:23,2016-12-19+00:00,5336892994908,Amazon.com,A6G7H9DQH5S17,AFN,B00DSSOVJW,Z351/24,,SHIPMENT,A_GEN_TAX,1,USD,,,,10.99,false,10.99,1.04,OUR_PRICE,Kent,WA,US,98032,480330320,Issaquah,WA,US,98027,480331410,,,,,,480331410,ShipTo,State,WA,X,,,,,,,,,,,,,0.71,0.065,"Retail Sales and Use Tax",Taxable,0.00,10.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,ISSAQUAH,X,,,,,,,,,,,,,0.23,0.021,"Local Sales and Use Tax",Taxable,0.00,10.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KING,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,10.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"REGIONAL TRANSIT AUTHORITY",X,,,,,,,,,,,,,0.10,0.009,"Local Sales and Use Tax",Taxable,0.00,10.99,,,,
106-6102663-5113046,2016-12-15+00:00,DlVzpwsf4,2016-12-19+00:00,2016-12-19+01:25:50,2016-12-19+00:00,5334108814908,Amazon.com,A6G7H9DQH5S17,AFN,B00DSSOVJW,Z351/24,,SHIPMENT,A_GEN_TAX,1,USD,,,,10.99,false,10.99,0.97,OUR_PRICE,Kent,WA,US,98032,480330320,OLYMPIA,WA,US,98501-1858,480670460,,,,,,480670460,ShipTo,State,WA,X,,,,,,,,,,,,,0.72,0.065,"Retail Sales and Use Tax",Taxable,0.00,10.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,OLYMPIA,X,,,,,,,,,,,,,0.16,0.015,"Local Sales and Use Tax",Taxable,0.00,10.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,THURSTON,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,10.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,0.09,0.008,"Local Sales and Use Tax",Taxable,0.00,10.99,,,,
002-8295080-1293023,2016-12-15+00:00,Dl1hfmsG4,2016-12-19+00:00,2016-12-19+08:47:49,2016-12-19+00:00,5337586652908,Amazon.com,A6G7H9DQH5S17,AFN,B00DSSOVJW,Z351/24,,SHIPMENT,A_GEN_TAX,1,USD,,,,10.99,false,10.99,1.06,OUR_PRICE,Kent,WA,US,98032,480330320,SEATTLE,WA,US,98115-4702,480330650,,,,,,480330650,ShipTo,State,WA,X,,,,,,,,,,,,,0.72,0.065,"Retail Sales and Use Tax",Taxable,0.00,10.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,SEATTLE,X,,,,,,,,,,,,,0.23,0.021,"Local Sales and Use Tax",Taxable,0.00,10.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KING,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,10.99,0.00,,,,
